label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
5.000000000000000000e+00,5.066965520381927490e-02,1.329617202281951904e-01,9.776057004928588867e-01,2.234331369400024414e-01,7.653877735137939453e-01
5.000000000000000000e+00,2.900211699306964874e-02,1.340237557888031006e-01,8.469588160514831543e-01,2.039749622344970703e-01,7.923663258552551270e-01
5.000000000000000000e+00,7.529213279485702515e-02,1.200827807188034058e-01,8.250842690467834473e-01,2.004852741956710815e-01,7.923194169998168945e-01
5.000000000000000000e+00,1.485351324081420898e-01,9.836310148239135742e-02,5.491269826889038086e-01,1.953995078802108765e-01,7.501319050788879395e-01
5.000000000000000000e+00,1.166169047355651855e-01,6.886176764965057373e-02,5.595175027847290039e-01,1.931518465280532837e-01,7.641663551330566406e-01
5.000000000000000000e+00,6.932631134986877441e-02,7.765269279479980469e-02,5.269672274589538574e-01,1.504354476928710938e-01,6.457692980766296387e-01
5.000000000000000000e+00,8.156216144561767578e-02,1.337658762931823730e-01,6.707008481025695801e-01,1.961232721805572510e-01,8.293017745018005371e-01
5.000000000000000000e+00,7.249531894922256470e-02,1.076513528823852539e-01,7.330861687660217285e-01,2.129919230937957764e-01,8.011702299118041992e-01
5.000000000000000000e+00,1.107372194528579712e-01,8.903951942920684814e-02,5.400418043136596680e-01,1.938767433166503906e-01,7.471122741699218750e-01
5.000000000000000000e+00,6.427474319934844971e-03,1.146672666072845459e-01,7.332052588462829590e-01,1.718679219484329224e-01,7.068927288055419922e-01
5.000000000000000000e+00,5.034081265330314636e-02,1.072653234004974365e-01,7.335746884346008301e-01,2.182334661483764648e-01,7.922575473785400391e-01
5.000000000000000000e+00,3.976438939571380615e-02,1.435247510671615601e-01,9.015971422195434570e-01,2.394287139177322388e-01,8.018431663513183594e-01
5.000000000000000000e+00,-7.522661238908767700e-02,1.000657975673675537e-01,7.408068776130676270e-01,1.665084660053253174e-01,7.405210137367248535e-01
5.000000000000000000e+00,1.230318099260330200e-02,9.595125913619995117e-02,8.781917691230773926e-01,2.170017361640930176e-01,8.137228488922119141e-01
5.000000000000000000e+00,4.694297909736633301e-02,1.182460188865661621e-01,8.376373648643493652e-01,2.407964617013931274e-01,7.826275825500488281e-01
6.000000000000000000e+00,6.639289110898971558e-02,8.641843497753143311e-02,5.538306236267089844e-01,1.497315913438796997e-01,7.566676139831542969e-01
6.000000000000000000e+00,1.013200581073760986e-01,8.772291243076324463e-02,5.009468197822570801e-01,1.564128100872039795e-01,8.116225004196166992e-01
6.000000000000000000e+00,8.535258471965789795e-02,1.349378526210784912e-01,7.492434978485107422e-01,1.684147715568542480e-01,7.543795704841613770e-01
6.000000000000000000e+00,3.773587942123413086e-02,7.765103876590728760e-02,6.172202825546264648e-01,2.011906504631042480e-01,7.880752086639404297e-01
6.000000000000000000e+00,6.112781167030334473e-02,1.173811256885528564e-01,7.392386198043823242e-01,2.213070988655090332e-01,8.179983496665954590e-01
6.000000000000000000e+00,1.480197459459304810e-01,5.726051330566406250e-02,5.480361580848693848e-01,2.024466246366500854e-01,7.126677632331848145e-01
6.000000000000000000e+00,1.392888724803924561e-01,7.066284120082855225e-02,6.053077578544616699e-01,2.015875130891799927e-01,7.935387492179870605e-01
6.000000000000000000e+00,1.625711768865585327e-01,8.990013599395751953e-02,5.757341980934143066e-01,1.821721196174621582e-01,7.954527139663696289e-01
6.000000000000000000e+00,6.091263890266418457e-02,1.164497882127761841e-01,7.891832590103149414e-01,1.863313019275665283e-01,7.437772154808044434e-01
6.000000000000000000e+00,3.135896846652030945e-02,1.004293859004974365e-01,5.884644389152526855e-01,1.384713053703308105e-01,7.432895898818969727e-01
6.000000000000000000e+00,2.031815238296985626e-02,1.241335868835449219e-01,8.684331774711608887e-01,1.900536715984344482e-01,7.165332436561584473e-01
6.000000000000000000e+00,1.060364246368408203e-01,5.729050934314727783e-02,6.839190125465393066e-01,2.239789664745330811e-01,7.545150518417358398e-01
6.000000000000000000e+00,1.299041062593460083e-01,8.031463623046875000e-02,5.515910983085632324e-01,2.012638449668884277e-01,7.263692617416381836e-01
6.000000000000000000e+00,1.147594600915908813e-01,3.326059877872467041e-02,5.307013392448425293e-01,1.708481013774871826e-01,6.971726417541503906e-01
6.000000000000000000e+00,1.260889172554016113e-01,7.184767723083496094e-02,5.594342350959777832e-01,1.759666502475738525e-01,7.634727954864501953e-01
6.000000000000000000e+00,4.137479886412620544e-02,1.601592302322387695e-01,9.345217943191528320e-01,2.385684102773666382e-01,7.587313055992126465e-01
